ccode,Country,year,leadername,business,econ_finance,rgdpe,lnrgdpe,growth,cpg_sw2014,war,law,militarycareer,nato,business_add_close,econ_finance_close,business_nostate,business_exclude_lowlevel,rgdpo,expenditures_total,expenditures_total_million,expenditures_2014,nondefspend,nondefspend_ch,defspend_usa,defspend_ch_usa,diff_us,polconiii,polityfrompolity,polcon_abvmean,polcon_blwmean,cpg_mf,mids_per_yr,business_econ_finance,econ_finance_nobiz,def.exp,def.delta
255,Germany,1967,Kiesinger,0,0,959780.25,13.77445984,-0.632333755,4,0,1,0,1,0,0,0,0,920061.5625,NA,NA,NA,NA,NA,535141,15.47570992,-11.44970989,0.387729824,10,0,1,4,1,0,0,43728.12429,4.025620178
255,Germany,1968,Kiesinger,0,0,1015430.375,13.83082294,5.798220634,4,0,1,0,1,0,0,0,0,974322.9375,NA,NA,NA,NA,NA,549446,2.673127174,-13.91839314,0.387729824,10,0,1,4,0,0,0,38811.00826,-11.24474492
255,Germany,1969,Kiesinger,0,0,1095755.375,13.90695477,7.910442352,4,0,1,0,1,0,0,0,0,1048679.875,NA,NA,NA,NA,NA,525814,-4.301059723,13.98609543,0.387729824,10,0,1,4,0,0,0,42569.6508,9.684475382
255,Germany,1970,Brandt,0,0,1169335.375,13.97194576,6.714999676,4,0,0,0,1,0,0,0,0,1100585.125,2.80273E+11,280272,304282.6875,253071.6875,NA,486804,-7.418973446,8.556526184,0.370323718,10,0,1,4,0,0,0,43054.14174,1.138113504
255,Germany,1971,Brandt,0,0,1213161.5,14.00874043,3.747951984,4,0,0,0,1,0,0,0,0,1135553.75,2.98153E+11,298153,323695.5625,268830.5625,6.227039814,437787,-10.0691452,17.20433044,0.42706117,10,0,1,4,1,0,0,46126.36049,7.135710112
255,Germany,1972,Brandt,0,0,1274049.25,14.05771065,5.018937588,4,0,0,0,1,0,0,0,0,1190318.625,3.12813E+11,312813,339611.4688,280921.4688,4.497593403,439498,0.390829325,6.580828667,0.42706117,10,0,1,4,0,0,0,49341.74614,6.970820198
255,Germany,1973,Brandt,0,0,1339150.875,14.10754585,5.10982275,4,0,0,0,1,0,0,0,0,1256749.25,3.32136E+11,332135,360588.7813,299646.7813,6.665675163,417593,-4.984095573,8.821206093,0.434285015,10,0,1,4,0,0,0,51235.08769,3.837200137
255,Germany,1974,Schmidt,0,1,1340630.375,14.10865021,0.11048317,4,0,0,1,1,0,1,0,0,1276823.375,3.50641E+11,350641,380680.1563,317035.1563,5.802957535,412319,-1.262952209,5.698317051,0.382364064,10,0,1,4,1,1,1,53507.44947,4.43516716
255,Germany,1975,Schmidt,0,1,1348141.875,14.11423779,0.560295582,4,0,0,1,1,0,1,0,0,1275894.375,3.66359E+11,366358,397743.625,334386.625,5.473042488,388786,-5.707474232,5.254964352,0.382364064,10,0,1,4,0,1,1,53264.96771,-0.45317384
255,Germany,1976,Schmidt,0,1,1419027,14.16548157,5.257987976,4,0,0,1,1,0,1,0,0,1345902.875,3.74145E+11,374145,406197.7188,343298.7188,2.665206432,378559,-2.630496025,1.907608271,0.382364064,10,0,1,4,0,1,1,52880.24528,-0.722280416
255,Germany,1977,Schmidt,0,1,1472562.5,14.20251465,3.772687912,4,0,0,1,1,0,1,0,0,1396446.75,3.82028E+11,382028,414756.0625,352127.0625,2.571621418,394217,4.136211395,-4.565471172,0.379214138,10,0,1,4,0,1,1,52653.43103,-0.42892057
255,Germany,1978,Schmidt,0,1,1535434.75,14.24432373,4.269576073,4,0,0,1,1,0,1,0,0,1444850.75,3.9789E+11,397889,431975.875,366683.875,4.133965969,396408,0.555785239,3.696238518,0.379214138,10,0,1,4,0,1,1,54892.24832,4.251987461
255,Germany,1979,Schmidt,0,1,1597621.625,14.28402615,4.050111771,4,0,0,1,1,0,1,0,0,1512194.25,4.13704E+11,413703,449144.625,382940.625,4.433451176,398769,0.595598459,0.801203609,0.379214138,10,0,1,4,0,1,1,55658.53686,1.395986812
255,Germany,1980,Schmidt,0,1,1597983.125,14.28425312,0.022625923,4,0,0,1,1,0,1,0,0,1533229.375,4.28075E+11,428075,464747.875,397655.875,3.84269762,397025,-0.437345922,1.778654575,0.379214138,10,0,1,4,1,1,1,56405.26824,1.341629552
255,Germany,1981,Schmidt,0,1,1542013.25,14.24859905,-3.50252986,4,0,0,1,1,0,1,0,0,1500899.875,4.47686E+11,447686,486038.9375,418158.9375,5.155981064,442450,11.44134521,-10.26683807,0.393780112,10,0,1,4,0,1,1,57068.04586,1.175027871
255,Germany,1982,Schmidt,0,1,1511821.75,14.22882557,-1.957929134,3.758904219,0,0,1,1,0,1,0,0,1466738.875,4.43024E+11,443023,480976.4688,413972.4688,-1.001166821,524074,18.44818687,-19.73869896,0.393780112,10,0,1,3.758904219,0,1,1,56331.61706,-1.290439852
255,Germany,1983,Kohl,0,1,1519170.75,14.233675,0.48609972,3,0,0,0,1,1,1,0,0,1466791.125,4.40957E+11,440957,478733.4688,411147.4688,-0.682412505,507762,-3.112537622,3.981142521,0.393780112,10,0,1,3,0,1,1,56820.64392,0.868121471
255,Germany,1984,Kohl,0,1,1528303.125,14.23966885,0.601136684,3,0,0,0,1,1,1,0,0,1480377.875,4.46292E+11,446292,484525.5,417619.5,1.574138641,527381,3.863818169,-4.869943619,0.402256817,10,0,1,3,3,1,1,56249.13719,-1.005808269
255,Germany,1985,Kohl,0,1,1537840.125,14.24588966,0.624024868,3,0,0,0,1,1,1,0,0,1482029.625,4.49945E+11,449945,488491.4688,421442.4688,0.915419102,568003,7.702590942,-7.488858223,0.402256817,10,0,1,3,2,1,1,56369.26936,0.213571578
255,Germany,1986,Kohl,0,1,1645407.375,14.3134985,6.994700432,3,0,0,0,1,1,1,0,0,1599785.5,4.56386E+11,456386,495484.25,426656.25,1.237127662,607188,6.898731232,-4.245448112,0.402256817,10,0,1,3,1,1,1,57864.62636,2.652787634
255,Germany,1987,Kohl,0,1,1708162.5,14.35092926,3.813958168,3,0,0,0,1,1,1,0,0,1670961.625,4.59222E+11,459222,498563.2188,428503.2188,0.432893872,599976,-1.187770486,2.977739811,0.402256817,10,0,1,3,1,1,1,58900.31339,1.789844834
255,Germany,1988,Kohl,0,1,1800617,14.40363979,5.412507057,3,0,0,0,1,1,1,0,0,1760604.375,4.65951E+11,465951,505868.6875,436370.6875,1.836034894,586731,-2.207588196,1.405418634,0.426578492,10,0,1,3,1,1,1,58428.40674,-0.801195481
255,Germany,1989,Kohl,0,1,1892991.125,14.45366859,5.130136013,3,0,0,0,1,1,1,0,0,1836866.125,4.5605E+11,456049,495118.375,425810.375,-2.420032501,580705,-1.027046442,0.753657281,0.426578492,10,0,1,3,0,1,1,58268.61539,-0.273482297
255,Germany,1990,Kohl,0,1,2031768.375,14.52441692,7.331109047,3,0,NA,NA,1,1,1,0,0,1977566.375,4.6523E+11,465230,505085.9063,432043.9063,1.463921905,554742,-4.470944881,NA,0.426578492,10,0,1,3,0,1,1,61407.53119,5.386975091
255,Germany,1991,Kohl,0,1,2159513.75,14.58539391,6.287395954,2.999999762,0,0,0,1,1,1,0,0,2088386.875,4.8066E+11,480659,521836.7188,454240.7188,5.137629032,487221,-12.17160416,4.715620041,0.423719168,10,0,1,2.999999762,1,1,1,56829.26215,-7.455549751
255,Germany,1992,Kohl,0,1,2246362,14.62482262,4.021656513,3,0,0,0,1,1,1,0,0,2164367.75,5.06666E+11,506665,550070.625,485782.625,6.943874836,514822,5.664985657,-10.55876637,0.423719168,10,0,1,3,1,1,1,54047.78936,-4.894437618
255,Germany,1993,Kohl,0,1,2261533.5,14.63155365,0.67538023,3,0,0,0,1,1,1,0,0,2190119.5,5.09214E+11,509214,552838,495045,1.906691313,487764,-5.255797386,-4.847176552,0.423719168,10,0,1,3,1,1,1,48587.90945,-10.10194862
255,Germany,1994,Kohl,0,1,2357747,14.67321682,4.254353046,3,0,0,0,1,1,1,0,0,2279623.25,5.25158E+11,525157,570146.8125,516248.8125,4.283209324,460072,-5.677335739,-1.062234879,0.423719168,10,0,1,3,1,1,1,45313.30254,-6.739550942
255,Germany,1995,Kohl,0,1,2444280.75,14.70926189,3.670191765,3,0,0,0,1,1,1,0,0,2376434,5.36658E+11,536658,582633.125,529622.125,2.590478182,433220,-5.836477757,4.190776825,0.437724233,10,0,1,3,1,1,1,44567.63496,-1.645582056
255,Germany,1996,Kohl,0,1,2474957.5,14.72173405,1.255047321,3,0,0,0,1,1,1,0,0,2409760.75,5.49465E+11,549465,596537.25,544560.25,2.820525169,409656,-5.439268589,3.488729954,0.437724233,10,0,1,3,1,1,1,43696.24071,-1.955217626
255,Germany,1997,Kohl,0,1,2565733,14.75775433,3.667759895,3,0,0,0,1,1,1,0,0,2481533.5,5.54105E+11,554104,601573.6875,551486.6875,1.271932244,407537,-0.517263293,-3.118960381,0.437724233,10,0,1,3,0,1,1,42083.30874,-3.691237371
255,Germany,1998,Kohl,0,1,2670308.75,14.7977047,4.075860977,3.178082466,0,0,0,1,1,1,0,0,2555663,5.65539E+11,565539,613988.3125,563740.3125,2.221925735,398332,-2.258690596,2.580131292,0.437724233,10,0,1,3.178082466,1,1,1,42228.65939,0.345387873
255,Germany,1999,Schroder,0,0,2768837.75,14.8339386,3.689801693,4,0,1,0,1,0,0,0,0,2641263.5,5.72074E+11,572073,621082.0625,569810.0625,1.076692581,399314,0.246528015,1.791364074,0.437654823,10,0,1,4,3,0,0,43082.35532,2.021603211
255,Germany,2000,Schroder,0,0,2796647.75,14.84393215,1.004397869,4,0,1,0,1,0,0,0,0,2703665.75,5.79849E+11,579849,629524.25,579076.25,1.626188755,414768,3.870137215,-5.477252007,0.437654823,10,0,1,4,1,0,0,42402.66189,-1.577660797
255,Germany,2001,Schroder,0,0,2835927,14.85787964,1.404511929,4,0,1,0,1,0,0,0,0,2747856,5.82855E+11,582855,632787.75,583168.75,0.706729054,418135,0.811779141,-2.455055237,0.437654823,10,0,1,4,1,0,0,41705.73251,-1.64359819
255,Germany,2002,Schroder,0,0,2825901.25,14.85433769,-0.353527069,4,0,1,0,1,0,0,0,0,2750451.5,5.89847E+11,589846,640377.6875,590624.6875,1.278521419,469486,12.28096199,-12.01090431,0.437654823,10,0,1,4,0,0,0,41819.17771,0.27201344
255,Germany,2003,Schroder,0,0,2828289,14.85518265,0.084495544,4,0,1,0,1,0,0,0,0,2804614,5.93049E+11,593048,643854,594781,0.703714669,534351,13.81617355,-15.18292522,0.429520339,10,0,1,4,0,0,0,41247.67727,-1.366598947
255,Germany,2004,Schroder,0,0,2880979.75,14.87364101,1.862990856,4,0,1,0,1,0,0,0,0,2879092.5,5.88344E+11,588344,638747,591177,-0.605937302,582400,8.99202919,-12.05481339,0.429520339,10,0,1,4,0,0,0,39984.04781,-3.063516646
255,Germany,2005,Schroder,0,0,2906861.75,14.88258457,0.898373127,4,0,NA,NA,1,0,0,0,0,3013837.75,5.91219E+11,591219,641868.3125,595038.3125,0.653156757,610176,4.769230843,-6.324832916,0.429520339,10,0,1,4,0,0,0,33323.43185,-16.65818325
255,Germany,2006,Merkel,0,0,3031303.75,14.92450333,4.280972481,4,0,NA,NA,1,0,0,0,0,3080339,5.96904E+11,596903,648039.25,602290.25,1.218734503,619653,1.553158402,-3.861507893,0.473652422,10,1,0,4,0,0,0,38482.49211,15.48177955
255,Germany,2007,Merkel,0,0,3192188,14.97621727,5.307424068,4,0,NA,NA,1,0,0,0,0,3274641,6.0566E+11,605659,657545.375,611756.375,1.571688294,635921,2.625340223,-2.537906647,0.473652422,10,1,0,4,0,0,0,38541.35338,0.152955982
255,Germany,2008,Merkel,0,0,3258485.25,14.99677277,2.076864243,4,0,NA,NA,1,0,0,0,0,3364911.75,6.26177E+11,626177,679821.125,632717.125,3.426323175,682967,7.398088932,-4.526220322,0.473652422,10,1,0,4,0,0,0,39452.61085,2.364362922
255,Germany,2009,Merkel,0,0,3118176.25,14.95275879,-4.305958748,3.824657679,0,NA,NA,1,0,0,0,0,3139045.5,6.45061E+11,645061,700322.9375,651437.9375,2.958796501,737747,8.020885468,-4.239890099,0.473652422,10,1,0,3.824657679,0,0,0,40946.72762,3.787117596
255,Germany,2010,Merkel,0,0,3278422,15.00287247,5.139088631,3,0,NA,NA,1,0,0,0,0,3292697.5,6.53425E+11,653425,709403.4375,659985.4375,1.312097311,757992,2.744165659,-1.653851628,0.529646277,10,1,0,3,0,0,0,41046.35606,0.243312336
255,Germany,2011,Merkel,0,0,3443416.5,15.0519743,5.032742023,3,0,NA,NA,1,0,0,0,0,3473488.75,6.59567E+11,659567,716071.625,668067.625,1.224600911,748646,-1.232994556,-1.628311157,0.529646277,10,1,0,3,NA,0,0,40214.21749,-2.027314122
255,Germany,2012,Merkel,0,0,3504613.5,15.06959057,1.777219772,3,0,NA,NA,1,0,0,0,0,3484178,6.66494E+11,666493,723591,674442,0.954151154,706082,-5.685464382,8.070682526,0.529646277,10,1,0,3,NA,0,0,41363.32091,2.857455631
255,Germany,2013,Merkel,0,0,3586991.5,15.09282398,2.35055685,3,0,NA,NA,1,0,0,0,0,3597396.5,6.74596E+11,674596,732388.125,686076.125,1.725000024,650081,-7.931231976,2.158988476,0.529646277,10,1,0,3,NA,0,0,39834.25848,-3.696662637
255,Germany,2014,Merkel,0,0,3706587.25,15.1256218,3.334152699,3,0,NA,NA,1,0,0,0,0,3750589,6.82699E+11,682698,741184.25,695081.25,1.312554836,609914,-6.178768635,5.727481842,0.477701575,10,1,0,3,NA,0,0,39881.45466,0.118481384
290,Poland,1949,Bierut,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130994,NA,NA,0,-7,0,1,NA,0,NA,NA,NA,NA
290,Poland,1950,Bierut,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140780,7.470571041,NA,0,-7,0,1,NA,0,NA,NA,NA,NA
290,Poland,1951,Bierut,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301216,113.9622116,NA,0,-7,0,1,NA,0,NA,NA,NA,NA
290,Poland,1952,Bierut,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424311,40.86602402,NA,0,-7,0,1,NA,0,NA,NA,NA,NA
290,Poland,1953,Bierut,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,436863,2.958207607,NA,0,-7,0,1,NA,0,NA,NA,NA,NA
290,Poland,1954,Bierut,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376933,-13.71825981,NA,0,-7,0,1,NA,1,NA,NA,NA,NA
290,Poland,1955,Bierut,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356801,-5.341002464,NA,0,-7,0,1,NA,0,NA,NA,NA,NA
290,Poland,1956,Ochab,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,361469,1.30829227,NA,0,-7,0,1,NA,1,NA,NA,NA,NA
290,Poland,1957,Gomulka,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371783,2.853356838,NA,0,-7,0,1,NA,0,NA,NA,NA,NA
290,Poland,1958,Gomulka,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369578,-0.593087912,NA,0,-7,0,1,NA,0,NA,NA,NA,NA
290,Poland,1959,Gomulka,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372166,0.700258136,NA,0,-7,0,1,NA,0,NA,NA,NA,NA
290,Poland,1960,Gomulka,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363006,-2.461267233,NA,0,-7,0,1,NA,0,NA,NA,NA,NA
290,Poland,1961,Gomulka,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378361,4.229957581,NA,0,-7,0,1,NA,1,NA,NA,NA,NA
290,Poland,1962,Gomulka,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409976,8.355776787,NA,0,-7,0,1,NA,0,NA,NA,NA,NA
290,Poland,1963,Gomulka,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,404393,-1.361787081,NA,0,-7,0,1,NA,0,NA,NA,NA,NA
290,Poland,1964,Gomulka,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390911,-3.33388567,NA,0,-7,0,1,NA,0,NA,NA,NA,NA
290,Poland,1965,Gomulka,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389105,-0.461997747,NA,0,-7,0,1,NA,0,NA,NA,NA,NA
290,Poland,1966,Gomulka,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463423,19.09972954,NA,0,-7,0,1,NA,0,NA,NA,NA,NA
290,Poland,1967,Gomulka,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535141,15.47570992,NA,0,-7,0,1,NA,0,NA,NA,NA,NA
290,Poland,1968,Gomulka,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549446,2.673127174,NA,0,-7,0,1,NA,1,NA,NA,NA,NA
290,Poland,1969,Gomulka,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,525814,-4.301059723,NA,0,-7,0,1,NA,0,NA,NA,NA,NA
290,Poland,1970,Gomulka,NA,NA,173129.4219,12.06179428,NA,NA,0,0,0,0,NA,NA,NA,NA,167580.2344,NA,NA,NA,NA,NA,486804,-7.418973446,NA,0,-7,0,1,NA,0,NA,NA,4715.867963,NA
290,Poland,1971,Gierek,NA,NA,185923.1875,12.13308907,7.389712334,NA,0,0,0,0,NA,NA,NA,NA,179941,NA,NA,NA,NA,NA,437787,-10.0691452,16.80564499,0,-7,0,1,NA,0,NA,NA,5033.895829,6.743782243
290,Poland,1972,Gierek,NA,NA,194722.8281,12.17933273,4.732942581,NA,0,0,0,0,NA,NA,NA,NA,190113.9688,NA,NA,NA,NA,NA,439498,0.390829325,0.252148688,0,-7,0,1,NA,0,NA,NA,5066.256765,0.642860657
290,Poland,1973,Gierek,NA,NA,203033.1406,12.22112465,4.267764091,NA,0,0,0,0,NA,NA,NA,NA,200456.7969,NA,NA,NA,NA,NA,417593,-4.984095573,11.54092121,0,-7,0,1,NA,0,NA,NA,5398.189139,6.551826911
290,Poland,1974,Gierek,NA,NA,217526.75,12.29007721,7.138538361,NA,0,0,0,0,NA,NA,NA,NA,216059.125,NA,NA,NA,NA,NA,412319,-1.262952209,2.304290295,0,-7,0,1,NA,0,NA,NA,5454.423615,1.041728515
290,Poland,1975,Gierek,NA,NA,229634.625,12.34424496,5.56615591,NA,0,0,0,0,NA,NA,NA,NA,228915.1406,NA,NA,NA,NA,NA,388786,-5.707474232,12.23464489,0,-7,0,1,NA,0,NA,NA,5810.111113,6.521083126
290,Poland,1976,Gierek,NA,NA,237289.9844,12.377038,3.333711624,NA,0,0,0,0,NA,NA,NA,NA,235317.9688,NA,NA,NA,NA,NA,378559,-2.630496025,6.646913528,0,-7,0,1,NA,0,NA,NA,6043.838697,4.022773051
290,Poland,1977,Gierek,NA,NA,244815.9688,12.40826225,3.171634674,NA,0,0,0,0,NA,NA,NA,NA,240995.2969,NA,NA,NA,NA,NA,394217,4.136211395,2.261759281,0,-7,0,1,NA,0,NA,NA,6430.005611,6.389431181
290,Poland,1978,Gierek,NA,NA,248409.8438,12.42283535,1.467990875,NA,0,0,0,0,NA,NA,NA,NA,244049.7188,NA,NA,NA,NA,NA,396408,0.555785239,-4.688235283,0,-7,0,1,NA,0,NA,NA,6164.613054,-4.12740785
290,Poland,1979,Gierek,NA,NA,248518.4375,12.42327213,0.043714046,NA,0,0,0,0,NA,NA,NA,NA,244334.4531,NA,NA,NA,NA,NA,398769,0.595598459,-0.125855446,0,-7,0,1,NA,0,NA,NA,6193.370186,0.466487219
290,Poland,1980,Gierek,NA,NA,222076.2813,12.31077576,-10.63991737,NA,0,0,0,0,NA,NA,NA,NA,223013.8594,NA,NA,NA,NA,NA,397025,-0.437345922,-5.131960869,0,-6,0,1,NA,0,NA,NA,5848.60492,-5.566682702
290,Poland,1981,Kania,NA,NA,209641.8125,12.25315571,-5.599188805,NA,0,0,0,0,NA,NA,NA,NA,210070.0938,NA,NA,NA,NA,NA,442450,11.44134521,-10.34916496,0,-8,0,1,NA,0,NA,NA,5912.099997,1.085644842
290,Poland,1982,Jaruzelski,NA,NA,210804.0156,12.25868416,0.55437088,NA,0,0,1,0,NA,NA,NA,NA,207615.0938,NA,NA,NA,NA,NA,524074,18.44818687,-8.191776276,0,-8,0,1,NA,0,NA,NA,6518.533048,10.25748975
290,Poland,1983,Jaruzelski,NA,NA,228483.6875,12.33922005,8.386778831,NA,0,0,1,0,NA,NA,NA,NA,226031.6406,NA,NA,NA,NA,NA,507762,-3.112537622,-7.940506935,0,-7,0,1,NA,0,NA,NA,5798.417459,-11.04720317
290,Poland,1984,Jaruzelski,NA,NA,250254.2344,12.430233,9.528266907,NA,0,0,1,0,NA,NA,NA,NA,247710.6563,NA,NA,NA,NA,NA,527381,3.863818169,9.091528893,0,-7,0,1,NA,0,NA,NA,6549.450507,12.95237975
290,Poland,1985,Jaruzelski,NA,NA,272037.5,12.51369476,8.704460144,NA,0,0,1,0,NA,NA,NA,NA,267103.0313,NA,NA,NA,NA,NA,568003,7.702590942,0.099749565,0,-7,0,1,NA,0,NA,NA,7060.858262,7.808407036
290,Poland,1986,Jaruzelski,NA,NA,288589.25,12.57275963,6.084358692,NA,0,0,1,0,NA,NA,NA,NA,285573.4688,NA,NA,NA,NA,NA,607188,6.898731232,-3.111035109,0,-7,0,1,NA,0,NA,NA,7327.562441,3.777220412
290,Poland,1987,Jaruzelski,NA,NA,305002.625,12.6280756,5.687451363,NA,0,0,1,0,NA,NA,NA,NA,300706.1875,NA,NA,NA,NA,NA,599976,-1.187770486,-1.624874711,0,-6,0,1,NA,1,NA,NA,7122.04274,-2.804748552
290,Poland,1988,Jaruzelski,NA,NA,327275.875,12.69855881,7.302641869,NA,0,0,1,0,NA,NA,NA,NA,321378.2813,NA,NA,NA,NA,NA,586731,-2.207588196,5.603904724,0,-6,0,1,NA,0,NA,NA,7363.532782,3.390741269
290,Poland,1989,Jaruzelski,NA,NA,347531.6875,12.75861073,6.189215183,NA,0,0,1,0,NA,NA,NA,NA,337422.4688,NA,NA,NA,NA,NA,580705,-1.027046442,-17.72150803,0,5,0,1,NA,0,NA,NA,5982.872195,-18.74997543
290,Poland,1990,Jaruzelski,NA,NA,313382.6875,12.65517998,-9.826153755,NA,0,0,1,0,NA,NA,NA,NA,296481.5313,42601072928,42601,46250.59766,38953.59766,NA,554742,-4.470944881,8.342830658,0.673831582,5,1,0,NA,0,NA,NA,6214.852349,3.877404473
290,Poland,1991,Walesa,NA,NA,298596.125,12.60684681,-4.718375206,0.06575343,0,0,0,0,NA,NA,NA,NA,295930.4063,46678798229,46678,50676.87109,45538.87109,16.90542984,487221,-12.17160416,-17.41589737,0.126168415,8,0,1,0.06575343,0,NA,NA,4376.058149,-29.5870939
290,Poland,1992,Walesa,NA,NA,320717.4688,12.67831612,7.408452034,2.524590254,0,0,0,0,NA,NA,NA,NA,319655.625,49415150134,49415,53648.34766,48670.34766,6.876491547,514822,5.664985657,-8.779037476,0.6816926,8,1,0,2.524590254,0,NA,NA,4239.932012,-3.110702187
290,Poland,1993,Walesa,NA,NA,347287.4063,12.75790787,8.284532547,2.361643791,0,0,0,0,NA,NA,NA,NA,348371.0938,50595500647,50595,54929.4375,49473.4375,1.650059819,487764,-5.255797386,14.85804749,0.6816926,8,1,0,2.361643791,1,NA,NA,4646.694641,9.593612051
290,Poland,1994,Walesa,NA,NA,377539.7188,12.84143066,8.711028099,4,0,0,0,0,NA,NA,NA,NA,376058.1563,51198947601,51198,55584.09766,50137.09766,1.341447473,460072,-5.677335739,5.512379646,0.581111014,8,1,0,4,0,NA,NA,4638.944703,-0.166783884
290,Poland,1995,Walesa,NA,NA,417876.4375,12.94294071,10.68409729,4,0,0,0,0,NA,NA,NA,NA,416884.7188,53653794614,53653,58249.41406,52768.41406,5.248242378,433220,-5.836477757,6.460674763,0.581111014,9,1,0,4,0,NA,NA,4667.948984,0.625234458
290,Poland,1996,Kwasniewski,0,0,437883.5,12.98970795,4.787790775,4,0,0,0,0,0,0,0,0,439375.375,55078866614,55078,59796.49219,54029.49219,2.389835119,409656,-5.439268589,10.65729427,0.581111014,9,1,0,4,0,0,0,4912.250111,5.23358606
290,Poland,1997,Kwasniewski,0,0,464226.9688,13.04812908,6.016087532,3.665753603,0,0,0,0,0,0,0,0,469912.625,56660398468,56660,61514.01953,55204.01953,2.173863411,407537,-0.517263293,9.932904243,0.581111014,9,1,0,3.665753603,1,0,0,5382.980279,9.582780947
290,Poland,1998,Kwasniewski,0,0,488809.875,13.09972858,5.295455456,2,0,0,0,0,0,0,0,0,489596.3438,57796968726,57796,62747.33984,56201.33984,1.8066082,398332,-2.258690596,5.998785973,0.527404845,9,1,0,2,1,0,0,5590.415536,3.853539236
290,Poland,1999,Kwasniewski,0,0,512006.8125,13.14609337,4.745590687,2,0,0,0,1,0,0,0,0,516357.6563,59664375551,59664,64775.37109,58338.37109,3.802456141,399314,0.246528015,-1.911666989,0.527404845,9,1,0,2,1,0,0,5504.163303,-1.542859067
290,Poland,2000,Kwasniewski,0,0,523794.9688,13.16885567,2.302348614,2,0,0,0,1,0,0,0,0,528640.6875,64386562266,64386,69901.89844,63653.89844,9.111545563,414768,3.870137215,-6.806287766,0.527404845,9,1,0,2,1,0,0,5349.950069,-2.801756155
290,Poland,2001,Kwasniewski,0,0,533964.6875,13.1880846,1.941549778,2.400000095,0,0,0,1,0,0,0,0,530435.8125,66853230060,66853,72580.25,66142.25,3.909189463,418135,0.811779141,2.229194164,0.527404845,9,1,0,2.400000095,0,0,0,5517.288509,3.127850509
290,Poland,2002,Kwasniewski,0,0,551124.6875,13.21971607,3.213691711,4,0,0,0,1,0,0,0,0,544508.3125,68199665970,68199,74041.5625,67492.5625,2.041527987,469486,12.28096199,-10.55682373,0.455949634,10,1,0,4,0,0,0,5612.071237,1.717922265
290,Poland,2003,Kwasniewski,0,0,547619.6875,13.21333599,-0.635969639,4,0,0,0,1,0,0,0,0,540476.1875,70568587968,70568,76613.50781,69805.50781,3.426963329,534351,13.81617355,-9.86137104,0.455949634,10,1,0,4,1,0,0,5839.496702,4.052433686
290,Poland,2004,Kwasniewski,0,0,575259.4375,13.2625761,5.047249794,4,0,0,0,1,0,0,0,0,558195.25,73258083607,73258,79533.96094,72416.96094,3.74104166,582400,8.99202919,-4.453251362,0.455949634,10,1,0,4,0,0,0,6116.592727,4.74520389
290,Poland,2005,Kwasniewski,0,0,584426.4375,13.27838612,1.593542099,3.720547915,0,NA,NA,1,0,0,0,0,579270.9375,75795628660,75795,82288.30469,74680.30469,3.125433207,610176,4.769230843,2.129743576,0.455949634,10,1,0,3.720547915,0,0,0,6533.55237,6.816861307
